147	ERR505106_7	Australia	2012
148	ERR505106_8	Australia	2012
149	ERR505106_9	Australia	2012
150	ERR505106_10	Australia	2012
151	ERR505106_11	Australia	2012
152	ERR505106_12	Australia	2012
153	ERR505106_13	Australia	2012
154	ERR505106_14	Australia	2012
155	ERR505106_15	Australia	2012
156	ERR505106_16	Australia	2012
157	ERR505106_17	Australia	2012
158	ERR505106_18	Australia	2012
159	ERR505106_19	Australia	2012
160	ERR505106_20	Australia	2012
161	ERR505106_21	Australia	2012
162	ERR505106_22	Australia	2012
163	ERR505106_23	Australia	2012
164	ERR505106_24	Australia	2012
165	ERR505106_25	Australia	2012
166	ERR505106_26	Australia	2012
167	ERR505106_27	Australia	2012
168	ERR505106_28	Australia	2012
169	ERR505106_29	Australia	2012
170	ERR505106_30	Australia	2012
171	ERR505106_31	Australia	2012
172	ERR505106_32	Australia	2012
173	ERR505106_33	Australia	2012
174	ERR505106_34	Australia	2012
175	ERR505106_35	Australia	2012
176	ERR505106_36	Australia	2012
177	ERR505106_37	Australia	2012
178	ERR505106_38	Australia	2012
179	ERR505106_39	Australia	2012
180	ERR505106_40	Australia	2012
181	ERR505106_41	Australia	2012
182	ERR505106_42	Australia	2012
183	ERR505106_43	Australia	2012
184	ERR505106_44	Australia	2012
185	SRR4074305_1	Italy	2013
186	SRR4074305_2	Italy	2013
187	ERR1018265_1	China	2012
188	ERR1018265_2	China	2012
189	ERR1018265_3	China	2012
190	ERR527106_1	China	2011
191	ERR527106_2	China	2011
192	ERR527106_3	China	2011
193	ERR527037_1	China	2011
194	ERR527037_2	China	2011
195	ERR321466_1	Denmark	2008-2010
196	ERR321466_2	Denmark	2008-2010
197	ERR321466_3	Denmark	2008-2010
198	ERR321466_4	Denmark	2008-2010
199	ERR321466_5	Denmark	2008-2010
200	ERR321466_6	Denmark	2008-2010
201	ERR321466_7	Denmark	2008-2010
202	ERR321466_8	Denmark	2008-2010
203	ERR321466_9	Denmark	2008-2010
204	ERR321466_10	Denmark	2008-2010
205	ERR321466_11	Denmark	2008-2010
206	ERR321466_12	Denmark	2008-2010
207	ERR321466_13	Denmark	2008-2010
208	ERR321466_14	Denmark	2008-2010
209	ERR210410_1	Spain	2008-2010
210	ERR210410_2	Spain	2008-2010
211	ERR527131_1	China	2011
212	ERR527131_2	China	2011
213	SRR3313062_1	Luxembourg	2012-09-21
214	SRR3313062_2	Luxembourg	2012-09-21
215	SRR3313062_3	Luxembourg	2012-09-21
216	SRR3313062_4	Luxembourg	2012-09-21
217	SRR3313062_5	Luxembourg	2012-09-21
218	ERR209515_1	Denmark	2008-2010
219	ERR1018297_1	China	2012
220	ERR209507_1	Denmark	2008-2010
221	ERR209507_2	Denmark	2008-2010
222	ERR209507_3	Denmark	2008-2010
223	ERR209507_4	Denmark	2008-2010
224	ERR1018190_1	China	2012
225	ERR1018190_2	China	2012
226	ERR589787_1	China	2012
227	ERR1190711_1	China	2014
228	ERR1190711_2	China	2014
229	ERR1190711_3	China	2014
230	ERR1190711_4	China	2014
231	SRR4423579_1	USA	2014-06-06
232	SRR4444875_1	USA	2014-06-02
233	SRR2565597_1	Canada	2010-07-05
234	SRR2565597_2	Canada	2010-07-05
235	ERR589811_1	China	2012
236	ERR589811_2	China	2012
237	ERR589811_3	China	2012
238	ERR589811_4	China	2012
239	ERR589811_5	China	2012
240	ERR589811_6	China	2012
241	ERR589811_7	China	2012
242	ERR589811_8	China	2012
243	ERR321530_1	Denmark	2008-2010
244	ERR321530_2	Denmark	2008-2010
245	ERR321530_3	Denmark	2008-2010
246	ERR321530_4	Denmark	2008-2010
247	ERR321530_5	Denmark	2008-2010
248	ERR321530_6	Denmark	2008-2010
249	ERR321530_7	Denmark	2008-2010
250	ERR321530_8	Denmark	2008-2010
251	ERR321530_9	Denmark	2008-2010
252	ERR321530_10	Denmark	2008-2010
253	ERR321530_11	Denmark	2008-2010
254	ERR321530_12	Denmark	2008-2010
255	ERR321530_13	Denmark	2008-2010
256	ERR321530_14	Denmark	2008-2010
257	ERR321530_15	Denmark	2008-2010
258	ERR321530_16	Denmark	2008-2010
259	ERR321530_17	Denmark	2008-2010
