149	ERR1018297_1	China	2012
150	ERR209507_1	Denmark	2008-2010
151	ERR209507_2	Denmark	2008-2010
152	ERR209507_3	Denmark	2008-2010
153	ERR209507_4	Denmark	2008-2010
154	ERR209507_5	Denmark	2008-2010
155	ERR209507_6	Denmark	2008-2010
156	ERR209507_7	Denmark	2008-2010
157	ERR209507_8	Denmark	2008-2010
158	ERR209507_9	Denmark	2008-2010
159	ERR209507_10	Denmark	2008-2010
160	ERR209507_11	Denmark	2008-2010
161	ERR1018190_1	China	2012
162	ERR1018190_2	China	2012
163	ERR589787_1	China	2012
164	ERR589787_2	China	2012
165	ERR589787_3	China	2012
166	ERR589787_4	China	2012
167	ERR1190711_1	China	2014
168	ERR1190711_2	China	2014
169	ERR1190711_3	China	2014
170	ERR1190711_4	China	2014
171	ERR1190711_5	China	2014
172	ERR1190711_6	China	2014
173	ERR1190711_7	China	2014
174	ERR1190711_8	China	2014
175	ERR1190711_9	China	2014
176	ERR1190711_10	China	2014
177	ERR1190711_11	China	2014
178	ERR1190711_12	China	2014
179	ERR1190711_13	China	2014
180	ERR1190711_14	China	2014
181	ERR1190711_15	China	2014
182	ERR1190711_16	China	2014
183	ERR1190711_17	China	2014
184	ERR1190711_18	China	2014
185	ERR1190711_19	China	2014
186	ERR527126_1	China	2011
187	ERR527126_2	China	2011
188	SRR4444875_1	USA	2014-06-02
189	SRR4444875_2	USA	2014-06-02
190	SRR4444875_3	USA	2014-06-02
191	SRR1750100_1	USA	30-Jun-2014
192	SRR1750100_2	USA	30-Jun-2014
193	ERR589811_1	China	2012
194	ERR589811_2	China	2012
195	ERR589811_3	China	2012
196	ERR589811_4	China	2012
197	ERR589811_5	China	2012
198	ERR589811_6	China	2012
199	ERR589811_7	China	2012
200	ERR589811_8	China	2012
201	ERR589811_9	China	2012
202	ERR225946_1	Germany	13-08-2009
203	ERR225946_2	Germany	13-08-2009
204	SRR1761677_1	USA	2013
205	SRR1761677_2	USA	2013
206	ERR321530_1	Denmark	2008-2010
207	ERR321530_2	Denmark	2008-2010
208	ERR321530_3	Denmark	2008-2010
209	ERR321530_4	Denmark	2008-2010
210	ERR321530_5	Denmark	2008-2010
211	ERR1190968_1	China	2014
212	ERR1190968_2	China	2014
213	ERR1190968_3	China	2014
214	ERR1190968_4	China	2014
215	ERR1190968_5	China	2014
216	ERR1190968_6	China	2014
217	ERR1190968_7	China	2014
218	ERR1190968_8	China	2014
219	ERR1190955_1	China	2014
220	SRR3313045_1	Luxembourg	2012-10-18
221	SRR3313045_2	Luxembourg	2012-10-18
222	SRR3313045_3	Luxembourg	2012-10-18
223	ERR479285_1	France	2004/2006
224	ERR479285_2	France	2004/2006
225	ERR479285_3	France	2004/2006
226	ERR479285_4	France	2004/2006
227	ERR479285_5	France	2004/2006
228	ERR479285_6	France	2004/2006
229	ERR479285_7	France	2004/2006
230	ERR479285_8	France	2004/2006
231	ERR479285_9	France	2004/2006
232	ERR479285_10	France	2004/2006
233	ERR479285_11	France	2004/2006
234	ERR479285_12	France	2004/2006
235	SRR4423697_1	USA	2014-06-04
236	SRR4032513_1	USA	2013
237	SRR4032513_2	USA	2013
238	ERR321437_1	Denmark	2008-2010
239	ERR1018213_1	China	2012
240	ERR1018213_2	China	2012
241	ERR1018213_3	China	2012
242	ERR1018213_4	China	2012
243	ERR1018213_5	China	2012
244	ERR1018213_6	China	2012
245	ERR1018213_7	China	2012
246	ERR1018213_8	China	2012
247	ERR1018213_9	China	2012
248	ERR1018213_10	China	2012
249	ERR1018213_11	China	2012
250	ERR1018213_12	China	2012
251	ERR1018213_13	China	2012
252	ERR1018213_14	China	2012
253	ERR1018213_15	China	2012
254	ERR1018213_16	China	2012
255	ERR1018213_17	China	2012
256	ERR1018213_18	China	2012
257	ERR1018213_19	China	2012
258	ERR1018213_20	China	2012
259	ERR1018213_21	China	2012
260	ERR1018213_22	China	2012
261	ERR1018213_23	China	2012
262	ERR1018213_24	China	2012
263	ERR1018213_25	China	2012
264	ERR1018213_26	China	2012
265	ERR1018213_27	China	2012
266	ERR1018213_28	China	2012
267	ERR1018213_29	China	2012
268	ERR1018213_30	China	2012
269	ERR1018213_31	China	2012
270	ERR1018213_32	China	2012
271	ERR1018213_33	China	2012
272	ERR1018213_34	China	2012
273	ERR1018213_35	China	2012
274	ERR1018213_36	China	2012
275	ERR1018213_37	China	2012
276	ERR1018213_38	China	2012
277	ERR1018213_39	China	2012
278	ERR1018213_40	China	2012
279	ERR1018213_41	China	2012
280	ERR1018213_42	China	2012
281	ERR1018213_43	China	2012
282	ERR1018213_44	China	2012
283	ERR1018213_45	China	2012
284	ERR1018213_46	China	2012
285	ERR1018213_47	China	2012
286	ERR1018213_48	China	2012
287	ERR1018213_49	China	2012
288	ERR1018213_50	China	2012
289	ERR1018213_51	China	2012
290	ERR1018213_52	China	2012
291	ERR1018213_53	China	2012
292	ERR1018213_54	China	2012
293	ERR1018213_55	China	2012
294	ERR1018213_56	China	2012
295	ERR1018213_57	China	2012
296	ERR1018213_58	China	2012
297	ERR1018213_59	China	2012
298	ERR1018213_60	China	2012
299	ERR1018213_61	China	2012
300	ERR1018213_62	China	2012
301	ERR1018213_63	China	2012
302	ERR1018213_64	China	2012
303	SRR3993023_1	Mongolia	Oct-2010
304	SRR3993023_2	Mongolia	Oct-2010
305	ERR1190555_1	China	2014
306	ERR1190555_2	China	2014
307	ERR1190555_3	China	2014
308	ERR1190555_4	China	2014
309	ERR1190555_5	China	2014
310	ERR1190555_6	China	2014
311	ERR1190555_7	China	2014
312	ERR1190555_8	China	2014
313	ERR1190555_9	China	2014
314	ERR1190555_10	China	2014
315	SRR3993056_1	China	Oct-2010
316	SRR2940942_1	USA	2012-08-23
317	ERR321483_1	Denmark	2008-2010
318	ERR321483_2	Denmark	2008-2010
319	ERR321483_3	Denmark	2008-2010
320	ERR321483_4	Denmark	2008-2010
321	ERR321483_5	Denmark	2008-2010
322	ERR321483_6	Denmark	2008-2010
323	ERR321483_7	Denmark	2008-2010
324	ERR321483_8	Denmark	2008-2010
325	ERR321483_9	Denmark	2008-2010
326	ERR321483_10	Denmark	2008-2010
327	ERR321483_11	Denmark	2008-2010
328	ERR321483_12	Denmark	2008-2010
329	ERR321483_13	Denmark	2008-2010
330	ERR321483_14	Denmark	2008-2010
331	ERR321483_15	Denmark	2008-2010
332	ERR321483_16	Denmark	2008-2010
333	ERR321483_17	Denmark	2008-2010
334	ERR321483_18	Denmark	2008-2010
335	ERR321483_19	Denmark	2008-2010
336	ERR321483_20	Denmark	2008-2010
337	ERR321483_21	Denmark	2008-2010
338	ERR321483_22	Denmark	2008-2010
339	ERR321483_23	Denmark	2008-2010
340	ERR321483_24	Denmark	2008-2010
341	ERR321483_25	Denmark	2008-2010
342	ERR321483_26	Denmark	2008-2010
343	ERR321483_27	Denmark	2008-2010
344	ERR321483_28	Denmark	2008-2010
345	ERR321483_29	Denmark	2008-2010
346	ERR321483_30	Denmark	2008-2010
347	ERR321483_31	Denmark	2008-2010
348	ERR321483_32	Denmark	2008-2010
349	ERR321483_33	Denmark	2008-2010
350	ERR321483_34	Denmark	2008-2010
351	ERR321483_35	Denmark	2008-2010
352	ERR321483_36	Denmark	2008-2010
353	ERR479366_1	France	2004/2006
354	ERR479366_2	France	2004/2006
355	ERR479366_3	France	2004/2006
356	ERR479366_4	France	2004/2006
357	ERR479366_5	France	2004/2006
358	ERR479366_6	France	2004/2006
359	ERR479366_7	France	2004/2006
360	ERR479366_8	France	2004/2006
361	ERR479366_9	France	2004/2006
362	ERR479366_10	France	2004/2006
363	ERR479366_11	France	2004/2006
364	ERR1190617_1	China	2014
365	ERR527120_1	China	2011
366	ERR527120_2	China	2011
367	ERR527120_3	China	2011
368	ERR525764_1	Denmark	2008/2010
369	ERR525764_2	Denmark	2008/2010
370	SRR2043636_1	Hong Kong	Apr-2014
371	SRR2043636_2	Hong Kong	Apr-2014
372	ERR1190673_1	China	2014
373	ERR1190673_2	China	2014
374	SRR2566056_1	Canada	2010-03-25
375	SRR2566056_2	Canada	2010-03-25
376	SRR2566056_3	Canada	2010-03-25
377	SRR2566056_4	Canada	2010-03-25
378	SRR2566056_5	Canada	2010-03-25
379	SRR2566056_6	Canada	2010-03-25
380	SRR2566056_7	Canada	2010-03-25
381	SRR2566056_8	Canada	2010-03-25
382	SRR2566056_9	Canada	2010-03-25
383	SRR2566056_10	Canada	2010-03-25
384	SRR2566056_11	Canada	2010-03-25
385	SRR2566056_12	Canada	2010-03-25
386	SRR2566056_13	Canada	2010-03-25
387	SRR2566056_14	Canada	2010-03-25
388	SRR2566056_15	Canada	2010-03-25
389	SRR2566056_16	Canada	2010-03-25
390	SRR2566056_17	Canada	2010-03-25
391	SRR2566056_18	Canada	2010-03-25
392	SRR2566056_19	Canada	2010-03-25
393	SRR2566056_20	Canada	2010-03-25
394	SRR2566056_21	Canada	2010-03-25
395	SRR2566056_22	Canada	2010-03-25
396	SRR2566056_23	Canada	2010-03-25
397	SRR2566056_24	Canada	2010-03-25
398	SRR2566056_25	Canada	2010-03-25
399	SRR2566056_26	Canada	2010-03-25
400	SRR2566056_27	Canada	2010-03-25
401	SRR2566056_28	Canada	2010-03-25
402	SRR2566056_29	Canada	2010-03-25
403	SRR2566056_30	Canada	2010-03-25
404	SRR2566056_31	Canada	2010-03-25
405	SRR2566056_32	Canada	2010-03-25
406	SRR2566056_33	Canada	2010-03-25
407	SRR2566056_34	Canada	2010-03-25
408	SRR2566056_35	Canada	2010-03-25
409	SRR2566056_36	Canada	2010-03-25
410	SRR2566056_37	Canada	2010-03-25
411	SRR2566056_38	Canada	2010-03-25
412	SRR2566056_39	Canada	2010-03-25
413	SRR2566056_40	Canada	2010-03-25
414	SRR2566056_41	Canada	2010-03-25
415	SRR2566056_42	Canada	2010-03-25
416	SRR2566056_43	Canada	2010-03-25
417	SRR2566056_44	Canada	2010-03-25
418	SRR2566056_45	Canada	2010-03-25
419	SRR2566056_46	Canada	2010-03-25
420	SRR2566056_47	Canada	2010-03-25
421	SRR2566056_48	Canada	2010-03-25
422	SRR2566056_49	Canada	2010-03-25
423	SRR2566056_50	Canada	2010-03-25
424	SRR2566056_51	Canada	2010-03-25
425	SRR2566056_52	Canada	2010-03-25
426	SRR2566056_53	Canada	2010-03-25
427	SRR2566056_54	Canada	2010-03-25
428	SRR2566056_55	Canada	2010-03-25
429	SRR2566056_56	Canada	2010-03-25
430	SRR2566056_57	Canada	2010-03-25
431	SRR2566056_58	Canada	2010-03-25
432	SRR2566056_59	Canada	2010-03-25
433	SRR2566056_60	Canada	2010-03-25
434	SRR2566056_61	Canada	2010-03-25
435	SRR2566056_62	Canada	2010-03-25
436	SRR2566056_63	Canada	2010-03-25
437	SRR2566056_64	Canada	2010-03-25
438	SRR2566056_65	Canada	2010-03-25
439	SRR2566056_66	Canada	2010-03-25
440	SRR2566056_67	Canada	2010-03-25
441	SRR2566056_68	Canada	2010-03-25
442	SRR2566056_69	Canada	2010-03-25
443	SRR2566056_70	Canada	2010-03-25
444	SRR2566056_71	Canada	2010-03-25
445	SRR2566056_72	Canada	2010-03-25
446	SRR2566056_73	Canada	2010-03-25
447	SRR2566056_74	Canada	2010-03-25
448	SRR2566056_75	Canada	2010-03-25
449	SRR2566056_76	Canada	2010-03-25
450	SRR2566056_77	Canada	2010-03-25
451	SRR2566056_78	Canada	2010-03-25
452	SRR2566056_79	Canada	2010-03-25
453	SRR2566056_80	Canada	2010-03-25
454	SRR2566056_81	Canada	2010-03-25
455	SRR2566056_82	Canada	2010-03-25
456	SRR2566056_83	Canada	2010-03-25
457	SRR2566056_84	Canada	2010-03-25
458	SRR2566056_85	Canada	2010-03-25
459	SRR2566056_86	Canada	2010-03-25
460	SRR2566056_87	Canada	2010-03-25
461	SRR2566056_88	Canada	2010-03-25
462	SRR2566056_89	Canada	2010-03-25
463	SRR2566056_90	Canada	2010-03-25
464	SRR2566056_91	Canada	2010-03-25
465	SRR2566056_92	Canada	2010-03-25
466	SRR2566056_93	Canada	2010-03-25
467	SRR4074260_1	Italy	2013
468	SRR4074260_2	Italy	2013
469	SRR4074260_3	Italy	2013
470	SRR4074260_4	Italy	2013
471	SRR4074260_5	Italy	2013
472	SRR4074260_6	Italy	2013
473	SRR4074260_7	Italy	2013
474	SRR4074260_8	Italy	2013
475	SRR4074260_9	Italy	2013
476	SRR4074260_10	Italy	2013
477	SRR4074260_11	Italy	2013
478	SRR4074260_12	Italy	2013
479	SRR4074260_13	Italy	2013
480	SRR4074260_14	Italy	2013
481	SRR4074260_15	Italy	2013
482	SRR4074260_16	Italy	2013
483	SRR4074260_17	Italy	2013
484	SRR4074260_18	Italy	2013
485	SRR4074260_19	Italy	2013
486	SRR4074260_20	Italy	2013
487	SRR4074260_21	Italy	2013
488	SRR4074260_22	Italy	2013
489	SRR4074260_23	Italy	2013
490	SRR4074260_24	Italy	2013
491	SRR4074260_25	Italy	2013
492	SRR4074260_26	Italy	2013
493	SRR4074260_27	Italy	2013
494	SRR4074260_28	Italy	2013
495	SRR4074260_29	Italy	2013
496	SRR4074260_30	Italy	2013
497	SRR4074260_31	Italy	2013
498	SRR4074260_32	Italy	2013
499	SRR4074260_33	Italy	2013
500	SRR4074260_34	Italy	2013
501	SRR4074260_35	Italy	2013
502	SRR4074260_36	Italy	2013
503	SRR4074260_37	Italy	2013
504	SRR4074260_38	Italy	2013
505	SRR4074260_39	Italy	2013
506	SRR4074260_40	Italy	2013
507	SRR4074260_41	Italy	2013
508	SRR4074260_42	Italy	2013
509	SRR4074260_43	Italy	2013
510	SRR4074260_44	Italy	2013
511	SRR4074260_45	Italy	2013
512	SRR4074260_46	Italy	2013
513	SRR4074260_47	Italy	2013
514	SRR4074260_48	Italy	2013
515	SRR4074260_49	Italy	2013
516	SRR4074260_50	Italy	2013
517	SRR4074260_51	Italy	2013
518	SRR4074260_52	Italy	2013
519	SRR4074260_53	Italy	2013
520	SRR4074260_54	Italy	2013
521	SRR4074260_55	Italy	2013
522	SRR4074260_56	Italy	2013
523	SRR4074260_57	Italy	2013
524	SRR4074260_58	Italy	2013
525	SRR4074260_59	Italy	2013
526	SRR4074260_60	Italy	2013
527	SRR4074260_61	Italy	2013
528	SRR4074260_62	Italy	2013
529	SRR4074260_63	Italy	2013
530	SRR4074260_64	Italy	2013
531	SRR4074260_65	Italy	2013
532	SRR4074260_66	Italy	2013
533	SRR4074260_67	Italy	2013
534	SRR4074260_68	Italy	2013
535	SRR4074260_69	Italy	2013
536	SRR4074260_70	Italy	2013
537	SRR4074260_71	Italy	2013
538	SRR4074260_72	Italy	2013
539	SRR4074260_73	Italy	2013
540	SRR4074260_74	Italy	2013
541	SRR4074260_75	Italy	2013
542	SRR4074260_76	Italy	2013
543	SRR4074260_77	Italy	2013
544	SRR4074260_78	Italy	2013
545	SRR4074260_79	Italy	2013
546	SRR4074260_80	Italy	2013
547	SRR4074260_81	Italy	2013
548	SRR4074260_82	Italy	2013
549	SRR4074260_83	Italy	2013
550	SRR4074260_84	Italy	2013
551	SRR4074260_85	Italy	2013
552	SRR4074260_86	Italy	2013
553	SRR4074260_87	Italy	2013
554	SRR4074260_88	Italy	2013
555	SRR4074260_89	Italy	2013
556	SRR4074260_90	Italy	2013
557	SRR4074260_91	Italy	2013
558	SRR4074260_92	Italy	2013
559	SRR4074260_93	Italy	2013
560	SRR4074260_94	Italy	2013
561	SRR4074260_95	Italy	2013
562	SRR4074260_96	Italy	2013
563	SRR4074260_97	Italy	2013
564	SRR4074260_98	Italy	2013
565	SRR4074260_99	Italy	2013
566	SRR4074260_100	Italy	2013
567	ERR748174_1	Germany	2011/2014
568	ERR748174_2	Germany	2011/2014
569	ERR1190536_1	China	2014
570	ERR1190536_2	China	2014
571	ERR1190621_1	China	2014
572	ERR1190621_2	China	2014
573	ERR1190705_1	China	2014
574	ERR1190705_2	China	2014
575	ERR1190705_3	China	2014
576	ERR479385_1	France	2004/2006
577	ERR479385_2	France	2004/2006
578	ERR479385_3	France	2004/2006
579	ERR479385_4	France	2004/2006
580	SRR1535328_1	China	2012
581	SRR1535328_2	China	2012
582	ERR527091_1	China	2011
583	ERR209640_1	Spain	2008-2010
584	ERR209640_2	Spain	2008-2010
585	ERR209640_3	Spain	2008-2010
586	ERR527107_1	China	2011
587	ERR527107_2	China	2011
588	ERR527107_3	China	2011
589	ERR527107_4	China	2011
590	ERR527107_5	China	2011
591	ERR527107_6	China	2011
592	ERR527107_7	China	2011
593	ERR527107_8	China	2011
594	ERR527107_9	China	2011
595	ERR527107_10	China	2011
596	ERR527107_11	China	2011
597	ERR527107_12	China	2011
598	ERR527107_13	China	2011
599	ERR527107_14	China	2011
600	ERR527107_15	China	2011
601	ERR527107_16	China	2011
602	ERR527107_17	China	2011
603	ERR527107_18	China	2011
604	ERR527107_19	China	2011
605	ERR527107_20	China	2011
606	ERR527107_21	China	2011
607	ERR527107_22	China	2011
608	ERR527107_23	China	2011
609	ERR527107_24	China	2011
610	ERR527107_25	China	2011
611	ERR527107_26	China	2011
612	ERR527107_27	China	2011
613	ERR527107_28	China	2011
614	ERR527107_29	China	2011
615	ERR527107_30	China	2011
616	ERR527107_31	China	2011
617	ERR527107_32	China	2011
618	ERR527107_33	China	2011
619	ERR527107_34	China	2011
620	ERR527107_35	China	2011
621	ERR527107_36	China	2011
622	ERR527107_37	China	2011
623	ERR527107_38	China	2011
624	ERR527107_39	China	2011
625	ERR527107_40	China	2011
626	ERR527107_41	China	2011
627	ERR527107_42	China	2011
628	ERR527107_43	China	2011
629	ERR527107_44	China	2011
630	ERR527107_45	China	2011
631	ERR527107_46	China	2011
632	ERR527107_47	China	2011
633	ERR527107_48	China	2011
